1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01
4.880646243691444397e-02,4.144514352083206177e-02,3.725090250372886658e-02,3.475053608417510986e-02,3.373473510146141052e-02,3.273605555295944214e-02,3.267263248562812805e-02,3.315225616097450256e-02,3.329364210367202759e-02,3.459097072482109070e-02
