1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00
4.081718251109123230e-02,3.435576707124710083e-02,3.307051956653594971e-02,3.217347711324691772e-02,3.342797607183456421e-02
