1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01
4.744090512394905090e-02,4.047144576907157898e-02,3.661873936653137207e-02,3.416893258690834045e-02,3.313880413770675659e-02,3.224999085068702698e-02,3.171856701374053955e-02,3.215035051107406616e-02,3.269866108894348145e-02,3.365297988057136536e-02
