1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.100000000000000000e+01,1.200000000000000000e+01,1.300000000000000000e+01,1.400000000000000000e+01,1.500000000000000000e+01
5.416044592857360840e-02,4.428669065237045288e-02,4.076115041971206665e-02,3.813271969556808472e-02,3.669391945004463196e-02,3.447542712092399597e-02,3.382700309157371521e-02,3.264356404542922974e-02,3.185269609093666077e-02,3.189251199364662170e-02,3.160876780748367310e-02,3.148125112056732178e-02,3.241514414548873901e-02,3.249668329954147339e-02,3.288477659225463867e-02
