1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00
4.127439111471176147e-02,3.568439185619354248e-02,3.378920257091522217e-02,3.275932744145393372e-02,3.308610245585441589e-02,3.493304550647735596e-02
