1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00
4.133498296141624451e-02,3.488590568304061890e-02,3.441026806831359863e-02,3.354961425065994263e-02,3.554017469286918640e-02
