1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00
4.167298972606658936e-02,3.497098758816719055e-02,3.307628631591796875e-02,3.156072646379470825e-02,3.208320960402488708e-02,3.265975415706634521e-02
