1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.100000000000000000e+01,1.200000000000000000e+01,1.300000000000000000e+01,1.400000000000000000e+01,1.500000000000000000e+01,1.600000000000000000e+01,1.700000000000000000e+01,1.800000000000000000e+01,1.900000000000000000e+01,2.000000000000000000e+01,2.100000000000000000e+01,2.200000000000000000e+01,2.300000000000000000e+01,2.400000000000000000e+01,2.500000000000000000e+01,2.600000000000000000e+01,2.700000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01,3.000000000000000000e+01
6.261519342660903931e-02,5.181367695331573486e-02,4.652241244912147522e-02,4.370069876313209534e-02,4.162051528692245483e-02,3.973307460546493530e-02,3.846551105380058289e-02,3.740912675857543945e-02,3.613674640655517578e-02,3.557868674397468567e-02,3.486845642328262329e-02,3.408255055546760559e-02,3.421418368816375732e-02,3.365691751241683960e-02,3.318171948194503784e-02,3.294005617499351501e-02,3.278711438179016113e-02,3.275603801012039185e-02,3.235893324017524719e-02,3.255790844559669495e-02,3.279564902186393738e-02,3.231580182909965515e-02,3.264657035470008850e-02,3.240557387471199036e-02,3.277049586176872253e-02,3.277344629168510437e-02,3.299849480390548706e-02,3.334424272179603577e-02,3.325709328055381775e-02,3.376158326864242554e-02
