1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00
4.099012166261672974e-02,3.474654629826545715e-02,3.290417790412902832e-02,3.160233050584793091e-02,3.192877396941184998e-02,3.332852199673652649e-02
