1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01
4.978157207369804382e-02,4.072376340627670288e-02,3.685288503766059875e-02,3.462270274758338928e-02,3.355877101421356201e-02,3.218939527869224548e-02,3.203498572111129761e-02,3.229469433426856995e-02,3.205576166510581970e-02,3.274799138307571411e-02
