1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.100000000000000000e+01,1.200000000000000000e+01,1.300000000000000000e+01,1.400000000000000000e+01,1.500000000000000000e+01
5.090025067329406738e-02,4.465539753437042236e-02,4.077605903148651123e-02,3.868444263935089111e-02,3.644612431526184082e-02,3.417783975601196289e-02,3.291062265634536743e-02,3.304234519600868225e-02,3.270148113369941711e-02,3.128315880894660950e-02,3.210282698273658752e-02,3.124075010418891907e-02,3.170180693268775940e-02,3.156336396932601929e-02,3.203152865171432495e-02
